Species,Individual,Indiv_Sample,Family,Genus,Leaf toughness,Phenolics,Tannin
Quercus acutissima,Site A-Que acu-N9-0001,2,Fagaceae,Quercus,0.3040015,99.40902242,277.9126585
Quercus acutissima,Site A-Que acu-N9-0001,4,Fagaceae,Quercus,0.411873,72.60128448,111.2170981
Quercus acutissima,Site A-Que acu-L7-1901,4,Fagaceae,Quercus,0.310205612,93.35593767,306.4292151
Quercus acutissima,Site A-Que acu-N9-0001,7,Fagaceae,Quercus,0.4020665,102.7458605,194.0900858
Quercus acutissima,Site A-Que acu-L7-1504,6,Fagaceae,Quercus,0.1274845,80.29300649,114.1516468
Quercus acutissima,Site A-Que acu-N9-0001,1,Fagaceae,Quercus,0.36774375,82.68075792,148.6423241
Quercus fabri,Site A-Que fab-G33-0113,6,Fagaceae,Quercus,0.372647,113.0571491,160.3628677
Quercus fabri,Site A-Que fab-F30-1907,6,Fagaceae,Quercus,0.44619575,133.842262,178.7967148
Quercus fabri,Site A-Que fab-F30-1907,4,Fagaceae,Quercus,0.44619575,121.1290565,54.64191367
Quercus fabri,Site A-Que fab-G33-0113,5,Fagaceae,Quercus,0.39716325,115.994606,6.312443282
Quercus fabri,Site A-Que fab-F30-1907,2,Fagaceae,Quercus,0.41677625,97.38881005,177.3593817
Quercus fabri,Site A-Que fab-G34-0310,1,Fagaceae,Quercus,0.33832425,116.9650805,224.8802305
Quercus fabri,Site A-Que fab-F30-1907,3,Fagaceae,Quercus,0.4020665,117.7831443,120.9918426
Quercus fabri,Site A-Que fab-G33-0113,7,Fagaceae,Quercus,0.48542175,70.6085783,156.2191375
Quercus fabri,Site A-Que fab-G33-0113,3,Fagaceae,Quercus,0.431486,97.89876945,201.9743771
Quercus fabri,Site A-Que fab-G33-0113,1,Fagaceae,Quercus,0.353034,103.6368465,217.1040004
Quercus fabri,Site A-Que fab-F30-1907,5,Fagaceae,Quercus,0.431486,114.1000548,120.5203731
Quercus fabri,Site A-Que fab-G33-0113,2,Fagaceae,Quercus,0.4805185,105.8404256,164.3592723
Quercus fabri,Site A-Que fab-G34-0310,4,Fagaceae,Quercus,0.3824535,116.5872578,282.1735048
Quercus fabri,Site A-Que fab-F30-1907,1,Fagaceae,Quercus,0.44619575,121.9823462,94.59822546
Quercus fabri,Site A-Que fab-G34-0310,5,Fagaceae,Quercus,0.33832425,144.1811704,116.9643721
Quercus fabri,Site A-Que fab-G34-0310,3,Fagaceae,Quercus,0.372647,134.1886855,188.8280728
Quercus fabri,Site A-Que fab-G34-0310,2,Fagaceae,Quercus,0.36774375,111.8417478,221.982487
Quercus fabri,Site A-Que fab-G34-0310,7,Fagaceae,Quercus,0.4216795,121.5578696,199.2629757
Quercus fabri,Site A-Que fab-G33-0113,4,Fagaceae,Quercus,0.41677625,105.2391637,100.1580522
Quercus fabri,Site A-Que fab-G34-0310,6,Fagaceae,Quercus,0.333421,112.6118745,130.2336223
Quercus fabri,Site A-Que fab-F30-1907,7,Fagaceae,Quercus,0.470712,102.7338961,167.8203964
Quercus phillyreoides,Site B-Que phi-F23-0912,2,Fagaceae,Quercus,1.216006,87.03530614,183.8609268
Quercus phillyreoides,CSP27*-Que phi-NoTag,3,Fagaceae,Quercus,1.255232,97.67555775,224.4863651
Quercus phillyreoides,CSP27*-Que phi-NoTag,2,Fagaceae,Quercus,1.0689085,82.65022351,268.5389506
Quercus phillyreoides,Site B-Que phi-F23-0912,3,Fagaceae,Quercus,1.1081345,150.2152924,185.8697173
Quercus phillyreoides,Site B-Que phi-F23-0912,7,Fagaceae,Quercus,1.3434905,119.4143821,135.4423272
Quercus phillyreoides,Site B-Que phi-F23-0912,6,Fagaceae,Quercus,1.137554,100.8362372,318.288482
Quercus phillyreoides,CSP27*-Que phi-NoTag,1,Fagaceae,Quercus,1.117941,115.8693226,262.0124306
Quercus phillyreoides,Site B-Que phi-F23-1700,1,Fagaceae,Quercus,1.000263,117.1793359,138.791783
Quercus phillyreoides,Site B-Que phi-F23-0912,4,Fagaceae,Quercus,0.961037,111.7035163,118.0933234
Quercus phillyreoides,Site B-Que phi-F23-0912,5,Fagaceae,Quercus,1.255232,91.0323985,248.2991387
Quercus phillyreoides,Site B-Que phi-F23-1700,7,Fagaceae,Quercus,1.1277475,129.8311131,203.0844492
Quercus phillyreoides,Site B-Que phi-F23-1700,5,Fagaceae,Quercus,1.157167,127.0843477,210.2393684
Quercus phillyreoides,Site B-Que phi-F23-1700,6,Fagaceae,Quercus,1.0885215,118.4448938,229.3000653
Quercus phillyreoides,Site B-Que phi-F23-0912,1,Fagaceae,Quercus,1.117941,136.5826897,312.9513405
Quercus phillyreoides,CSP27-Que phi-376537,3,Fagaceae,Quercus,0.98065,74.28509612,218.811814
Quercus phillyreoides,CSP27*-Que phi-NoTag,5,Fagaceae,Quercus,1.451362,88.12678214,249.7414883
Quercus phillyreoides,Site B-Que phi-F23-1515,7,Fagaceae,Quercus,0.7747135,131.9961412,144.443491
Quercus phillyreoides,Site B-Que phi-F23-1515,5,Fagaceae,Quercus,1.451362,118.4011845,109.3387618
Quercus phillyreoides,Site B-Que phi-F23-1515,4,Fagaceae,Quercus,0.666842,103.8619927,157.1331488
Quercus phillyreoides,Site B-Que phi-F23-1515,1,Fagaceae,Quercus,0.78452,113.7872968,66.63017375
Quercus phillyreoides,Site B-Que phi-F23-1515,2,Fagaceae,Quercus,0.7158745,137.0090432,207.2505594
Quercus phillyreoides,Site B-Que phi-F23-1700,4,Fagaceae,Quercus,1.17678,125.5689398,178.3164083
Quercus phillyreoides,Site B-Que phi-F23-1700,2,Fagaceae,Quercus,0.98065,126.1582454,260.4655239
Quercus phillyreoides,CSP27-Que phi-376537,6,Fagaceae,Quercus,0.98065,113.5831112,110.5739027
Quercus phillyreoides,Site B-Que phi-F23-1700,3,Fagaceae,Quercus,1.117941,95.20967743,133.0952402
Quercus phillyreoides,CSP27-Que phi-376537,1,Fagaceae,Quercus,1.019876,83.15873503,198.8375715
Quercus phillyreoides,CSP27-Que phi-376537,5,Fagaceae,Quercus,1.274845,114.4360053,73.50185809
Quercus phillyreoides,CSP27*-Que phi-NoTag,7,Fagaceae,Quercus,1.431749,93.03744302,297.9396534
Quercus phillyreoides,CSP27*-Que phi-NoTag,4,Fagaceae,Quercus,1.3238775,87.78662292,128.8658945
Quercus phillyreoides,CSP27-Que phi-376537,4,Fagaceae,Quercus,0.98065,100.6378257,98.41383931
Quercus phillyreoides,CSP27-Que phi-376537,2,Fagaceae,Quercus,1.117941,121.8831714,218.469479
Quercus phillyreoides,CSP27*-Que phi-NoTag,6,Fagaceae,Quercus,1.196393,78.52341103,180.7509752
Quercus phillyreoides,Site B-Que phi-F23-1515,6,Fagaceae,Quercus,1.000263,111.6768683,119.2393004
Quercus phillyreoides,Site B-Que phi-F23-1515,3,Fagaceae,Quercus,0.7943265,118.9570019,157.4381374
Quercus serrata,Site A-Que ser-G33-0310,3,Fagaceae,Quercus,0.350232143,116.1616078,133.4629718
Quercus serrata,Site A-Que ser-G33-0903,3,Fagaceae,Quercus,0.39716325,90.65085498,191.2731501
Quercus serrata,Site A-Que ser-G33-0310,4,Fagaceae,Quercus,0.360238776,115.2804336,51.55950404
Quercus serrata,Site A-Que ser-G33-0903,1,Fagaceae,Quercus,0.46580875,108.8709216,140.3460059
Quercus serrata,Site A-Que ser-G33-0903,2,Fagaceae,Quercus,0.3628405,91.87256823,53.64488094
Quercus serrata,Site A-Que ser-G33-0903,7,Fagaceae,Quercus,0.4020665,100.535263,151.7199395
Quercus serrata,Site A-Que ser-G33-0903,4,Fagaceae,Quercus,0.42658275,109.1480021,72.00523389
Quercus serrata,Site A-Que ser-G33-0903,5,Fagaceae,Quercus,0.411873,105.0658304,232.9334605
Quercus serrata,Site A-Que ser-G33-0903,6,Fagaceae,Quercus,0.4609055,79.95877114,171.6896416
Quercus serrata,Site A-Que ser-G33-0310,2,Fagaceae,Quercus,0.274582,117.4962856,72.79527759
Quercus serrata,Site A-Que ser-G33-0310,1,Fagaceae,Quercus,0.337098438,107.4818924,153.0175782
Quercus serrata,Site A-Que ser-G33-0619,5,Fagaceae,Quercus,0.275807813,95.67457869,209.0803804
Quercus serrata,Site A-Que ser-G33-0619,6,Fagaceae,Quercus,0.357528646,77.67841383,193.0393078
Quercus serrata,Site A-Que ser-G33-0619,7,Fagaceae,Quercus,0.286022917,98.53437709,194.0687998
Quercus serrata,Site A-Que ser-G33-0619,3,Fagaceae,Quercus,0.414052222,91.82852271,140.2489801
Quercus serrata,Site A-Que ser-G33-0619,4,Fagaceae,Quercus,0.326883333,84.79171144,265.439103
Quercus serrata,Site A-Que ser-G33-0619,1,Fagaceae,Quercus,0.3343125,99.51181928,139.3035529
Quercus serrata,Site A-Que ser-G33-0619,2,Fagaceae,Quercus,0.370467778,84.74050103,116.1731295
Rhododendron simsii,Site X-Rho sim-XYZ-0003,3,Apiaceae,Rhododendron,0.449464583,114.2574713,64.2949723
Rhododendron simsii,Site X-Rho sim-XYZ-0002,1,Apiaceae,Rhododendron,0.338557738,114.5104442,247.8260308
Rhododendron simsii,Site X-Rho sim-XYZ-0002,6,Apiaceae,Rhododendron,0.326883333,137.8957481,200.327456
Rhododendron simsii,Site X-Rho sim-XYZ-0003,2,Apiaceae,Rhododendron,0.470712,116.3222703,63.22218527
Rhododendron simsii,Site X-Rho sim-XYZ-0001,7,Apiaceae,Rhododendron,0.326883333,118.3686301,175.9452632
Rhododendron simsii,Site X-Rho sim-XYZ-0003,6,Apiaceae,Rhododendron,0.440035256,108.6452518,285.022958
Rhododendron simsii,Site X-Rho sim-XYZ-0002,7,Apiaceae,Rhododendron,0.309678947,132.285371,162.7825299
Rhododendron simsii,Site X-Rho sim-XYZ-0003,1,Apiaceae,Rhododendron,0.347313542,101.4953655,187.7377994
Rhododendron simsii,Site X-Rho sim-XYZ-0002,5,Apiaceae,Rhododendron,0.315208929,197.9979045,284.7510797
Rhododendron simsii,Site X-Rho sim-XYZ-0003,5,Apiaceae,Rhododendron,0.46697619,155.9982741,217.6778678
Rhododendron simsii,Site X-Rho sim-XYZ-0001,2,Apiaceae,Rhododendron,0.296238021,120.3936922,178.2004045
Rhododendron simsii,Site X-Rho sim-XYZ-0003,4,Apiaceae,Rhododendron,0.46580875,124.0994811,153.8908208
Rhododendron simsii,Site X-Rho sim-XYZ-0001,5,Apiaceae,Rhododendron,0.313808,107.4108698,188.6266656
Rhododendron simsii,Site X-Rho sim-XYZ-0002,4,Apiaceae,Rhododendron,0.337098438,120.9374224,100.8728877
Rhododendron simsii,Site X-Rho sim-XYZ-0001,6,Apiaceae,Rhododendron,0.3040015,140.1880615,111.5095855
Rhus chinensis,Site A-Rhu chi-J27-1306,4,Anacardiaceae,Rhus,0.2059365,109.1446156,286.3824584
Rhus chinensis,Site A-Rhu chi-S20-0204,6,Anacardiaceae,Rhus,0.13238775,90.70231811,191.3055044
Rhus chinensis,Site A-Rhu chi-S20-0204,7,Anacardiaceae,Rhus,0.1667105,126.9273773,170.2333755
Rhus chinensis,Site A-Rhu chi-G34-0810,7,Anacardiaceae,Rhus,0.156904,102.2891214,261.9061707
Rhus chinensis,Site A-Rhu chi-J27-1306,7,Anacardiaceae,Rhus,0.1078715,136.2443031,105.7649394
Rhus chinensis,Site A-Rhu chi-S20-0204,4,Anacardiaceae,Rhus,0.16180725,124.1248189,191.9694866
Rhus chinensis,Site A-Rhu chi-J27-1306,3,Anacardiaceae,Rhus,0.13238775,121.2013473,66.90286199
Rhus chinensis,Site A-Rhu chi-J27-1306,1,Anacardiaceae,Rhus,0.17161375,99.68672009,169.8157815
Rhus chinensis,Site A-Rhu chi-S20-0204,5,Anacardiaceae,Rhus,0.176517,115.7061965,188.1974961
Rhus chinensis,Site A-Rhu chi-S20-0204,2,Anacardiaceae,Rhus,0.1470975,105.3010399,102.9931812
Rhus chinensis,Site A-Rhu chi-G34-0810,6,Anacardiaceae,Rhus,0.176517,117.9285957,280.2749713
Rhus chinensis,Site A-Rhu chi-S20-0204,1,Anacardiaceae,Rhus,0.1667105,130.8690132,176.6642486
Rhus chinensis,Site A-Rhu chi-J27-1306,2,Anacardiaceae,Rhus,0.15200075,111.8774121,233.1173277
Rhus chinensis,Site A-Rhu chi-G34-0810,4,Anacardiaceae,Rhus,0.17161375,124.0318285,316.869178
Rhus chinensis,Site A-Rhu chi-S20-0204,3,Anacardiaceae,Rhus,0.1274845,121.2588534,153.2763795
Rhus chinensis,Site A-Rhu chi-G34-0810,3,Anacardiaceae,Rhus,0.20103325,111.6976971,239.5823933
Rhus chinensis,Site A-Rhu chi-G34-0810,5,Anacardiaceae,Rhus,0.1274845,108.5353647,137.3415701
Rhus chinensis,Site A-Rhu chi-G34-0810,2,Anacardiaceae,Rhus,0.13238775,111.6621615,95.96429901
Rhus chinensis,Site A-Rhu chi-J27-1306,6,Anacardiaceae,Rhus,0.13238775,105.532166,144.964709
Rhus chinensis,Site A-Rhu chi-G34-0810,1,Anacardiaceae,Rhus,0.156904,80.08047906,172.98665
Rhus chinensis,Site A-Rhu chi-J27-1306,5,Anacardiaceae,Rhus,0.13238775,89.41183217,97.84285557
Sapindus saponaria,Site A-Sap muk-N9-1611,4,Sapindaceae,Sapindus,0.11277475,110.8827805,136.2431218
Sapindus saponaria,Site A-Sap muk-N12-0204,6,Sapindaceae,Sapindus,0.06374225,106.2590054,24.24734279
Sapindus saponaria,Site A-Sap muk-N9-1611,5,Sapindaceae,Sapindus,0.1078715,125.2663056,58.4342815
Sapindus saponaria,Site A-Sap muk-N10-0609,7,Sapindaceae,Sapindus,0.091935938,112.6023619,166.747036
Sapindus saponaria,Site A-Sap muk-N9-1611,2,Sapindaceae,Sapindus,0.176517,138.4042733,68.57881
Sapindus saponaria,Site A-Sap muk-N12-0204,5,Sapindaceae,Sapindus,0.07354875,111.4009141,133.7068023
Sapindus saponaria,Site A-Sap muk-N9-1611,6,Sapindaceae,Sapindus,0.137291,127.4871542,101.5065627
Sapindus saponaria,Site A-Sap muk-N12-0204,1,Sapindaceae,Sapindus,0.08335525,117.7381712,27.00949865
Sapindus saponaria,Site A-Sap muk-N9-1611,3,Sapindaceae,Sapindus,0.098065,103.3090045,86.39665301
Sapindus saponaria,Site A-Sap muk-N12-0204,7,Sapindaceae,Sapindus,0.05393575,128.3916486,126.2314144
Sapindus saponaria,Site A-Sap muk-N10-0609,6,Sapindaceae,Sapindus,0.091935938,114.0954364,172.7302264
Sapindus saponaria,Site A-Sap muk-N10-0609,5,Sapindaceae,Sapindus,0.080053061,119.5835992,125.4500484
Sapindus saponaria,Site A-Sap muk-N10-0609,4,Sapindaceae,Sapindus,0.080053061,113.0006675,168.608142
Sapindus saponaria,Site A-Sap muk-N12-0204,4,Sapindaceae,Sapindus,0.0882585,125.7477474,118.2268646
Sapindus saponaria,Site A-Sap muk-N9-1611,7,Sapindaceae,Sapindus,0.098065,101.3020969,35.52612905
Sapindus saponaria,Site A-Sap muk-N10-0609,2,Sapindaceae,Sapindus,0.083459574,112.0154493,110.4066052
Sapindus saponaria,Site A-Sap muk-N12-0204,2,Sapindaceae,Sapindus,0.07354875,100.5104735,70.13223004
Sapindus saponaria,Site A-Sap muk-N12-0204,3,Sapindaceae,Sapindus,0.078452,107.8751729,39.84351599
Sapindus saponaria,Site A-Sap muk-N10-0609,3,Sapindaceae,Sapindus,0.083459574,128.4919919,88.63926596
Sapindus saponaria,Site A-Sap muk-N10-0609,1,Sapindaceae,Sapindus,0.108961111,116.0108956,118.3258926
Schima superba,CSP9-Sch sup-369683,6,Theaceae,Schima,0.7747135,93.31398688,243.0771282
Schima superba,Site B-Sch sup-R30-1115,2,Theaceae,Schima,0.347313542,128.5763152,139.7649593
Schima superba,CSP9-Sch sup-369683,5,Theaceae,Schima,0.8139395,73.3011707,218.1055899
Schima superba,CSP9-Sch sup-369683,4,Theaceae,Schima,0.6178095,68.49374539,235.5815415
Schima superba,CSP9-Sch sup-369590,7,Theaceae,Schima,0.666842,109.9251845,166.627563
Schima superba,Site B-Sch sup-R30-1115,1,Theaceae,Schima,0.347313542,133.76043,135.3901218
Schima superba,CSP9-Sch sup-369683,1,Theaceae,Schima,0.804133,90.90651368,178.7036797
Schima superba,Site B-Sch sup-R30-1310,1,Theaceae,Schima,0.224732292,130.3479841,169.2655455
Schima superba,Site B-Sch sup-R30-1310,2,Theaceae,Schima,0.347313542,118.9423265,174.0735907
Schima superba,CSP5-Sch sup-363986,3,Theaceae,Schima,0.686455,89.99584801,30.9947306
Schima superba,CSP5-Sch sup-363986,5,Theaceae,Schima,0.725681,127.9036893,128.9070978
Schima superba,CSP9-Sch sup-369683,3,Theaceae,Schima,0.706068,99.36744313,182.4724511
Schima superba,CSP9-Sch sup-369590,6,Theaceae,Schima,0.509938,95.72699305,115.4893956
Schima superba,CSP9-Sch sup-369590,3,Theaceae,Schima,0.7354875,68.43042175,162.1162676
Schima superba,CSP5-Sch sup-363986,2,Theaceae,Schima,0.666842,96.46694888,69.67577891
Schima superba,Site B-Sch sup-R30-1310,3,Theaceae,Schima,0.2451625,108.5286325,205.583174
Schima superba,Site B-Sch sup-R30-1115,7,Theaceae,Schima,0.265592708,127.8633032,139.7364697
Schima superba,CSP5-Sch sup-363986,7,Theaceae,Schima,0.6962615,85.54077874,128.4258416
Schima superba,CSP9-Sch sup-369683,7,Theaceae,Schima,0.745294,86.92322327,187.1668428
Schima superba,Site B-Sch sup-R30-1115,6,Theaceae,Schima,0.306453125,103.6274774,42.42168922
Schima superba,CSP9-Sch sup-369683,2,Theaceae,Schima,0.882585,85.72875869,210.7282731
Schima superba,CSP5-Sch sup-363986,4,Theaceae,Schima,0.804133,135.8705296,136.3020277
Schima superba,Site B-Sch sup-R30-1115,5,Theaceae,Schima,0.286022917,119.0764735,162.3807712
Schima superba,Site B-Sch sup-J25-1204,6,Theaceae,Schima,0.353034,135.0309986,343.1295647
Schima superba,Site B-Sch sup-J25-1204,2,Theaceae,Schima,0.372647,116.5274647,212.1295431
Schima superba,Site B-Sch sup-R30-1115,3,Theaceae,Schima,0.347313542,110.9003898,101.1774685
Schima superba,CSP5-Sch sup-363986,6,Theaceae,Schima,0.6178095,109.0915343,196.5566193
Schima superba,Site B-Sch sup-R30-1310,6,Theaceae,Schima,0.357528646,122.9302071,295.8953538
Schima superba,Site B-Sch sup-J25-1204,3,Theaceae,Schima,0.333421,128.6078032,257.1371
Schima superba,Site B-Sch sup-J25-1204,7,Theaceae,Schima,0.411873,143.755073,283.5454784
Schima superba,CSP9-Sch sup-369590,4,Theaceae,Schima,0.745294,86.90574191,155.4485549
Schima superba,CSP9-Sch sup-369590,1,Theaceae,Schima,0.6570355,108.5836864,364.8353243
Schima superba,Site B-Sch sup-R30-1310,4,Theaceae,Schima,0.388173958,94.53074886,313.1728349
Schima superba,CSP9-Sch sup-369590,2,Theaceae,Schima,0.686455,118.1410753,274.8788823
Schima superba,Site B-Sch sup-R30-1310,5,Theaceae,Schima,0.357528646,108.1449141,351.2134052
Schima superba,Site B-Sch sup-R30-1310,7,Theaceae,Schima,0.2451625,102.1366406,374.1469491
Schima superba,CSP5-Sch sup-363986,1,Theaceae,Schima,0.7551005,94.44367456,91.2258696
Schima superba,Site B-Sch sup-J25-1204,5,Theaceae,Schima,0.294195,125.5212123,387.5871996
Schima superba,Site B-Sch sup-J25-1204,4,Theaceae,Schima,0.39226,134.1219899,252.0834074
Schima superba,CSP9-Sch sup-369590,5,Theaceae,Schima,0.5981965,80.77515437,181.8801007
Schima superba,Site B-Sch sup-R30-1115,4,Theaceae,Schima,0.347313542,120.5615882,204.3727523
Schima superba,Site B-Sch sup-J25-1204,1,Theaceae,Schima,0.313808,162.817339,222.9389843
Syzygium buxifolium,CSP13-Syz bux-363800,6,Myrtaceae,Syzygium,0.8531655,112.2598368,140.4560639
Syzygium buxifolium,CSP2-Syz bux-NoTag,2,Myrtaceae,Syzygium,1.150762755,107.2737283,116.7495899
Syzygium buxifolium,CSP13-Syz bux-363800,4,Myrtaceae,Syzygium,0.862972,108.5006211,116.628799
Syzygium buxifolium,CSP13-Syz bux-363800,5,Myrtaceae,Syzygium,0.9316175,106.7211745,208.7967622
Syzygium buxifolium,CSP2-Syz bux-NoTag,7,Myrtaceae,Syzygium,1.190789286,121.6541926,187.2938078
Syzygium buxifolium,CSP2-Syz bux-NoTag,4,Myrtaceae,Syzygium,1.000263,107.2618523,183.4533933
Syzygium buxifolium,CSP13-Syz bux-363800,3,Myrtaceae,Syzygium,0.8727785,108.7715868,121.9732325
Syzygium buxifolium,Site A-Syz bux-M19-10001,14,Myrtaceae,Syzygium,0.917608214,150.2772104,132.7522784
Syzygium buxifolium,CSP2-Syz bux-NoTag,1,Myrtaceae,Syzygium,1.117941,119.6135336,137.4642332
Syzygium buxifolium,CSP13-Syz bux-363800,1,Myrtaceae,Syzygium,0.9316175,105.927356,146.2360182
Syzygium buxifolium,CSP2-Syz bux-NoTag,5,Myrtaceae,Syzygium,1.039489,115.9972888,179.7912855
Syzygium buxifolium,CSP13-Syz bux-363800,7,Myrtaceae,Syzygium,0.823746,87.32913302,155.8890363
Syzygium buxifolium,CSP2-Syz bux-NoTag,6,Myrtaceae,Syzygium,1.164521875,96.08986315,222.7686123
Syzygium buxifolium,CSP2-Syz bux-NoTag,3,Myrtaceae,Syzygium,1.256457813,107.3738893,228.5472807
Syzygium buxifolium,CSP13-Syz bux-363800,2,Myrtaceae,Syzygium,0.843359,72.47910704,144.3861521
Triadica cochinchinensis,Site A-Sap dis-G34-0115,3,Euphorbiaceae,Sapium,0.137291,111.143905,164.0887172
Triadica cochinchinensis,Site A-Sap dis-G34-0410,4,Euphorbiaceae,Sapium,0.16180725,97.48588626,123.0941445
Triadica cochinchinensis,Site A-Sap dis-G34-0115,2,Euphorbiaceae,Sapium,0.1667105,103.7204322,150.8254251
Triadica cochinchinensis,Site A-Sap dis-G34-0115,1,Euphorbiaceae,Sapium,0.156904,93.73535651,111.2052515
Triadica cochinchinensis,Site A-Sap dis-G34-0115,6,Euphorbiaceae,Sapium,0.15200075,107.6042987,223.3540385
Triadica cochinchinensis,Site A-Sap dis-G32-1404,5,Euphorbiaceae,Sapium,0.156904,122.3407749,25.78681155
Triadica cochinchinensis,Site A-Sap dis-G34-0115,4,Euphorbiaceae,Sapium,0.176517,108.7553126,167.3033553
Triadica cochinchinensis,Site A-Sap dis-G34-0410,7,Euphorbiaceae,Sapium,0.176517,93.22829342,141.892449
Triadica cochinchinensis,Site A-Sap dis-G32-1404,6,Euphorbiaceae,Sapium,0.1470975,101.7217279,118.2404272
Triadica cochinchinensis,Site A-Sap dis-G34-0410,5,Euphorbiaceae,Sapium,0.15200075,100.3936749,99.84952013
Triadica cochinchinensis,Site A-Sap dis-G34-0115,7,Euphorbiaceae,Sapium,0.137291,102.9646631,224.5230484
Triadica cochinchinensis,Site A-Sap dis-G34-0115,5,Euphorbiaceae,Sapium,0.19613,76.77442811,113.6076899
Triadica cochinchinensis,Site A-Sap dis-G34-0410,6,Euphorbiaceae,Sapium,0.17161375,90.09238312,84.63823524
Triadica cochinchinensis,Site A-Sap dis-G32-1404,2,Euphorbiaceae,Sapium,0.1667105,108.3941593,89.6610294
Triadica cochinchinensis,Site A-Sap dis-G32-1404,7,Euphorbiaceae,Sapium,0.156904,90.24336426,72.90767837
Triadica cochinchinensis,Site A-Sap dis-G34-0410,1,Euphorbiaceae,Sapium,0.176517,103.9934135,156.2856139
Triadica cochinchinensis,Site A-Sap dis-G34-0410,2,Euphorbiaceae,Sapium,0.17161375,115.380499,188.5674188
Triadica cochinchinensis,Site A-Sap dis-G32-1404,3,Euphorbiaceae,Sapium,0.19122675,101.9760301,13.72104997
Triadica cochinchinensis,Site A-Sap dis-G32-1404,4,Euphorbiaceae,Sapium,0.1667105,107.4286266,84.29727785
Triadica cochinchinensis,Site A-Sap dis-G34-0410,3,Euphorbiaceae,Sapium,0.18142025,100.5757945,217.5860796
Triadica cochinchinensis,Site A-Sap dis-G32-1404,1,Euphorbiaceae,Sapium,0.1470975,113.5247272,31.89819561
Triadica sebifera,Site A-Sap seb-N13-1111,1,Euphorbiaceae,Sapium,0.410271939,116.9322846,133.5559794
Triadica sebifera,Site A-Sap seb-N13-1111,2,Euphorbiaceae,Sapium,0.440291837,135.0340486,186.8818578
Triadica sebifera,Site A-Sap seb-N13-1111,4,Euphorbiaceae,Sapium,0.480318367,102.7363781,13.96577039
Triadica sebifera,Site A-Sap seb-M13-0814,3,Euphorbiaceae,Sapium,0.20103325,131.3725001,149.9813817
Triadica sebifera,Site A-Sap seb-M13-0814,1,Euphorbiaceae,Sapium,0.19122675,130.7405442,185.8407467
Triadica sebifera,Site A-Sap seb-M13-0814,7,Euphorbiaceae,Sapium,0.1863235,119.2342712,56.94127537
Triadica sebifera,Site A-Sap seb-N13-1111,5,Euphorbiaceae,Sapium,0.449464583,89.42035098,81.86663623
Triadica sebifera,Site A-Sap seb-M13-0814,2,Euphorbiaceae,Sapium,0.19613,135.0317627,163.0906336
Triadica sebifera,Site A-Sap seb-M13-0814,4,Euphorbiaceae,Sapium,0.176517,112.1519359,40.85938766
Triadica sebifera,Site A-Sap seb-N13-1111,6,Euphorbiaceae,Sapium,0.469894792,80.4003098,123.7978873
Triadica sebifera,Site A-Sap seb-M13-0814,5,Euphorbiaceae,Sapium,0.176517,121.9893607,16.10495112
Triadica sebifera,Site A-Sap seb-M13-0814,6,Euphorbiaceae,Sapium,0.19613,129.932111,2.056825604
Triadica sebifera,Site A-Sap seb-N14-1504,2,Euphorbiaceae,Sapium,0.23045275,126.0750423,159.7447699
Triadica sebifera,Site A-Sap seb-N14-1504,6,Euphorbiaceae,Sapium,0.2451625,99.49455512,68.39218694
Triadica sebifera,Site A-Sap seb-N14-1504,7,Euphorbiaceae,Sapium,0.26967875,95.10650409,204.8676622
Triadica sebifera,Site A-Sap seb-N14-1504,5,Euphorbiaceae,Sapium,0.2451625,127.5800352,83.7704984
Triadica sebifera,Site A-Sap seb-N14-1504,4,Euphorbiaceae,Sapium,0.2255495,134.3472688,85.08646475
Triadica sebifera,Site A-Sap seb-N14-1504,3,Euphorbiaceae,Sapium,0.19613,105.4692714,119.1389494
Vaccinium bracteatum,CSP20-Vac bra-373991,1,Ericaceae,Vaccinium,0.372647,150.7095359,283.6619738
Vaccinium bracteatum,CSP22-Vac bra-NoTag.1,6,Ericaceae,Vaccinium,0.411873,116.8737312,19.72607398
Vaccinium bracteatum,CSP22-Vac bra-NoTag.1,2,Ericaceae,Vaccinium,0.333421,130.6015945,117.1642074
Vaccinium bracteatum,CSP22-Vac bra-NoTag,1,Ericaceae,Vaccinium,0.568777,102.7001421,66.90072526
Vaccinium bracteatum,CSP5-Vac bra-363086,7,Ericaceae,Vaccinium,0.5589705,116.7239988,140.9296982
Vaccinium bracteatum,CSP22-Vac bra-NoTag.1,3,Ericaceae,Vaccinium,0.3236145,101.8057987,20.45990089
Vaccinium bracteatum,CSP22-Vac bra-NoTag,5,Ericaceae,Vaccinium,0.470712,112.4764816,76.35319928
Vaccinium bracteatum,CSP22-Vac bra-NoTag.1,1,Ericaceae,Vaccinium,0.411873,120.0708065,81.7656177
Vaccinium bracteatum,CSP5-Vac bra-371808,3,Ericaceae,Vaccinium,0.608003,94.55304163,185.5692708
Vaccinium bracteatum,CSP20-Vac bra-373991,4,Ericaceae,Vaccinium,0.39226,137.8142681,189.3749091
Vaccinium bracteatum,CSP5-Vac bra-363086,3,Ericaceae,Vaccinium,0.4412925,34.77622646,2.173696072
Vaccinium bracteatum,CSP20-Vac bra-373991,7,Ericaceae,Vaccinium,0.431486,106.8061224,21.68837066
Vaccinium bracteatum,CSP5-Vac bra-371808,1,Ericaceae,Vaccinium,0.6570355,134.8106943,101.8209618
