CSP,Trap,Species,Species_Tax,Genus,Subfamily,Individuals
CSP06,CSP06_SE,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,17
CSP06,CSP06_SE,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,28
CSP06,CSP06_SE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,14
CSP06,CSP06_SE,Camponotus_rubidus,Camponotus rubidus,Camponotus,Formicinae,9
CSP06,CSP06_SE,Carebara_jiangxiensis,Carebara jiangxiensis,Carebara,Myrmicinae,1
CSP06,CSP06_SE,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,2
CSP06,CSP06_SE,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,4
CSP06,CSP06_SE,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,1
CSP06,CSP06_SE,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,3
CSP06,CSP06_SW,Brachyponera_chinensis,Brachyponera chinensis,Brachyponera,Ponerinae,1
CSP06,CSP06_SW,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,17
CSP06,CSP06_SW,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,20
CSP06,CSP06_SW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,7
CSP06,CSP06_SW,Camponotus_rubidus,Camponotus rubidus,Camponotus,Formicinae,3
CSP06,CSP06_SW,Crematogaster_sp.5,Crematogaster sp.5,Crematogaster,Myrmicinae,4
CSP06,CSP06_SW,Lasius_alienus,Lasius alienus,Lasius,Formicinae,5
CSP06,CSP06_SW,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,1
CSP06,CSP06_SW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,1
CSP07,CSP07_NE,Aphaenogaster_sp.2,Aphaenogaster sp.2,Aphaenogaster,Myrmicinae,3
CSP07,CSP07_NE,Brachyponera_chinensis,Brachyponera chinensis,Brachyponera,Ponerinae,1
CSP07,CSP07_NE,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,9
CSP07,CSP07_NE,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,1
CSP07,CSP07_NE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,8
CSP07,CSP07_NE,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,8
CSP07,CSP07_NE,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,1
CSP07,CSP07_NE,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,3
CSP07,CSP07_NW,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,1
CSP07,CSP07_NW,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,16
CSP07,CSP07_NW,Camponotus_compressus,Camponotus compressus,Camponotus,Formicinae,1
CSP07,CSP07_NW,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,8
CSP07,CSP07_NW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,14
CSP07,CSP07_NW,Camponotus_rubidus,Camponotus rubidus,Camponotus,Formicinae,3
CSP07,CSP07_NW,Cerapachys_sulcinodis,Cerapachys sulcinodis,Cerapachys,Dorylinae,1
CSP07,CSP07_NW,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,3
CSP07,CSP07_NW,Gnamptogenys_panda,Gnamptogenys panda,Gnamptogenys,Ectatomminae,3
CSP07,CSP07_NW,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,20
CSP07,CSP07_NW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,1
CSP07,CSP07_SE,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,1
CSP07,CSP07_SE,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,10
CSP07,CSP07_SE,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,4
CSP07,CSP07_SE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,5
CSP07,CSP07_SE,Camponotus_rubidus,Camponotus rubidus,Camponotus,Formicinae,3
CSP07,CSP07_SE,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,5
CSP07,CSP07_SE,Gnamptogenys_panda,Gnamptogenys panda,Gnamptogenys,Ectatomminae,1
CSP07,CSP07_SE,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,10
CSP07,CSP07_SE,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,1
CSP07,CSP07_SW,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,1
CSP07,CSP07_SW,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,5
CSP07,CSP07_SW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,11
CSP07,CSP07_SW,Camponotus_rubidus,Camponotus rubidus,Camponotus,Formicinae,1
CSP07,CSP07_SW,Crematogaster_cf._subnuda,Crematogaster cf. subnuda,Crematogaster,Myrmicinae,1
CSP07,CSP07_SW,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,12
CSP07,CSP07_SW,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,3
CSP07,CSP07_SW,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,1
CSP07,CSP07_SW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,2
CSP08,CSP08_NE,Aenictus_hodgsoni,Aenictus hodgsoni,Aenictus,Dorylinae,4
CSP08,CSP08_NE,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,35
CSP08,CSP08_NE,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,9
CSP08,CSP08_NE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,3
CSP08,CSP08_NE,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,3
CSP08,CSP08_NE,Ectomomyrmex_javanus,Ectomomyrmex javanus,Ectomomyrmex,Ponerinae,1
CSP08,CSP08_NE,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,5
CSP08,CSP08_NE,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,3
CSP08,CSP08_NE,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,1
CSP08,CSP08_NW,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,15
CSP08,CSP08_NW,Aphaenogaster_sp.2,Aphaenogaster sp.2,Aphaenogaster,Myrmicinae,1
CSP08,CSP08_NW,Brachyponera_chinensis,Brachyponera chinensis,Brachyponera,Ponerinae,1
CSP08,CSP08_NW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,2
CSP08,CSP08_NW,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,9
CSP08,CSP08_NW,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,3
CSP08,CSP08_NW,Pheidole_noda,Pheidole noda,Pheidole,Myrmicinae,4
CSP08,CSP08_NW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,2
CSP08,CSP08_NW,Prenolepis_umbra,Prenolepis umbra,Prenolepis,Formicinae,2
CSP08,CSP08_NW,Technomyrmex_antennus,Technomyrmex antennus,Technomyrmex,Dolichoderinae,1
CSP08,CSP08_NW,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,7
CSP08,CSP08_NW,Tetramorium_shensiense,Tetramorium shensiense,Tetramorium,Myrmicinae,2
CSP08,CSP08_SE,Aenictus_bobaiensis,Aenictus bobaiensis,Aenictus,Dorylinae,1
CSP08,CSP08_SE,Aenictus_sp.2,Aenictus sp.2,Aenictus,Dorylinae,5
CSP08,CSP08_SE,Anochetus_risii,Anochetus risii,Anochetus,Ponerinae,1
CSP08,CSP08_SE,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,35
CSP08,CSP08_SE,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,15
CSP08,CSP08_SE,Camponotus_compressus,Camponotus compressus,Camponotus,Formicinae,3
CSP08,CSP08_SE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,2
CSP08,CSP08_SE,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,3
CSP08,CSP08_SE,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,4
CSP08,CSP08_SE,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,1
CSP08,CSP08_SE,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,1
CSP08,CSP08_SW,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,1
CSP08,CSP08_SW,Camponotus_compressus,Camponotus compressus,Camponotus,Formicinae,1
CSP08,CSP08_SW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,3
CSP08,CSP08_SW,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,5
CSP08,CSP08_SW,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,1
CSP08,CSP08_SW,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,5
CSP08,CSP08_SW,Prenolepis_umbra,Prenolepis umbra,Prenolepis,Formicinae,5
CSP08,CSP08_SW,Technomyrmex_antennus,Technomyrmex antennus,Technomyrmex,Dolichoderinae,4
CSP08,CSP08_SW,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,3
CSP09,CSP09_NE,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,11
CSP09,CSP09_NE,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,15
CSP09,CSP09_NE,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,3
CSP09,CSP09_NE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,4
CSP09,CSP09_NE,Dilobocondyla_fouqueti,Dilobocondyla fouqueti,Dilobocondyla,Myrmicinae,1
CSP09,CSP09_NE,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,15
CSP09,CSP09_NE,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,2
CSP09,CSP09_NE,Nylanderia_sp.5,Nylanderia sp.5,Nylanderia,Formicinae,1
CSP09,CSP09_NE,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,1
CSP09,CSP09_NE,Pheidole_noda,Pheidole noda,Pheidole,Myrmicinae,1
CSP09,CSP09_NE,Prenolepis_naoroji,Prenolepis naoroji,Prenolepis,Formicinae,1
CSP09,CSP09_NE,Prenolepis_umbra,Prenolepis umbra,Prenolepis,Formicinae,9
CSP09,CSP09_NE,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,3
CSP09,CSP09_NW,Anochetus_risii,Anochetus risii,Anochetus,Ponerinae,1
CSP09,CSP09_NW,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,2
CSP09,CSP09_NW,Brachyponera_chinensis,Brachyponera chinensis,Brachyponera,Ponerinae,4
CSP09,CSP09_NW,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,2
CSP09,CSP09_NW,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,10
CSP09,CSP09_NW,Camponotus_itoi,Camponotus itoi,Camponotus,Formicinae,1
CSP09,CSP09_NW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,2
CSP09,CSP09_NW,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,14
CSP09,CSP09_NW,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,18
CSP09,CSP09_NW,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,8
CSP09,CSP09_NW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,1
CSP09,CSP09_NW,Prenolepis_umbra,Prenolepis umbra,Prenolepis,Formicinae,8
CSP09,CSP09_NW,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,6
CSP09,CSP09_NW,Tetramorium_aptum,Tetramorium aptum,Tetramorium,Myrmicinae,1
CSP09,CSP09_SE,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,1
CSP09,CSP09_SE,Brachyponera_chinensis,Brachyponera chinensis,Brachyponera,Ponerinae,1
CSP09,CSP09_SE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,7
CSP09,CSP09_SE,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,19
CSP09,CSP09_SE,Ectomomyrmex_javanus,Ectomomyrmex javanus,Ectomomyrmex,Ponerinae,1
CSP09,CSP09_SE,Gnamptogenys_panda,Gnamptogenys panda,Gnamptogenys,Ectatomminae,2
CSP09,CSP09_SE,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,28
CSP09,CSP09_SE,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,2
CSP09,CSP09_SE,Pheidole_noda,Pheidole noda,Pheidole,Myrmicinae,3
CSP09,CSP09_SE,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,2
CSP09,CSP09_SW,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,4
CSP09,CSP09_SW,Brachyponera_chinensis,Brachyponera chinensis,Brachyponera,Ponerinae,5
CSP09,CSP09_SW,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,8
CSP09,CSP09_SW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,13
CSP09,CSP09_SW,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,3
CSP09,CSP09_SW,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,2
CSP09,CSP09_SW,Leptogenys_laozi,Leptogenys laozi,Leptogenys,Ponerinae,1
CSP09,CSP09_SW,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,3
CSP09,CSP09_SW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,1
CSP09,CSP09_SW,Prenolepis_umbra,Prenolepis umbra,Prenolepis,Formicinae,1
CSP09,CSP09_SW,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,4
CSP10,CSP10_NE,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,58
CSP10,CSP10_NE,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,33
CSP10,CSP10_NE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,6
CSP10,CSP10_NE,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,2
CSP10,CSP10_NE,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,1
CSP10,CSP10_NE,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,8
CSP10,CSP10_NW,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,21
CSP10,CSP10_NW,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,8
CSP10,CSP10_NW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,11
CSP10,CSP10_NW,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,8
CSP10,CSP10_NW,Leptogenys_laozi,Leptogenys laozi,Leptogenys,Ponerinae,2
CSP10,CSP10_NW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,5
CSP10,CSP10_SE,Brachyponera_chinensis,Brachyponera chinensis,Brachyponera,Ponerinae,1
CSP10,CSP10_SE,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,26
CSP10,CSP10_SE,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,1
CSP10,CSP10_SE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,12
CSP10,CSP10_SE,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,7
CSP10,CSP10_SE,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,3
CSP10,CSP10_SE,Leptogenys_laozi,Leptogenys laozi,Leptogenys,Ponerinae,1
CSP10,CSP10_SE,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,2
CSP10,CSP10_SE,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,2
CSP10,CSP10_SE,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,1
CSP10,CSP10_SW,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,5
CSP10,CSP10_SW,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,5
CSP10,CSP10_SW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,19
CSP10,CSP10_SW,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,20
CSP10,CSP10_SW,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,23
CSP10,CSP10_SW,Leptogenys_laozi,Leptogenys laozi,Leptogenys,Ponerinae,2
CSP10,CSP10_SW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,5
CSP10,CSP10_SW,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,2
CSP10,CSP10_SW,Tetramorium_shensiense,Tetramorium shensiense,Tetramorium,Myrmicinae,12
CSP11,CSP11_NE,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,21
CSP11,CSP11_NE,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,8
CSP11,CSP11_NE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,5
CSP11,CSP11_NE,Dolichoderus_incisus,Dolichoderus incisus,Dolichoderus,Dolichoderinae,1
CSP11,CSP11_NE,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,1
CSP11,CSP11_NE,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,1
CSP11,CSP11_NW,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,1
CSP11,CSP11_NW,Aphaenogaster_sp.2,Aphaenogaster sp.2,Aphaenogaster,Myrmicinae,3
CSP11,CSP11_NW,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,2
CSP11,CSP11_NW,Camponotus_compressus,Camponotus compressus,Camponotus,Formicinae,5
CSP11,CSP11_NW,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,15
CSP11,CSP11_NW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,8
CSP11,CSP11_NW,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,10
CSP11,CSP11_NW,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,15
CSP11,CSP11_NW,Myrmecina_sauteri,Myrmecina sauteri,Myrmecina,Myrmicinae,1
CSP11,CSP11_NW,Odontomachus_sp.2,Odontomachus sp.2,Odontomachus,Ponerinae,1
CSP11,CSP11_NW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,2
CSP11,CSP11_NW,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,3
CSP11,CSP11_NW,Tetramorium_sp.8,Tetramorium sp.8,Tetramorium,Myrmicinae,5
CSP11,CSP11_SE,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,36
CSP11,CSP11_SE,Camponotus_compressus,Camponotus compressus,Camponotus,Formicinae,1
CSP11,CSP11_SE,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,13
CSP11,CSP11_SE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,2
CSP11,CSP11_SE,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,2
CSP11,CSP11_SE,Leptogenys_laozi,Leptogenys laozi,Leptogenys,Ponerinae,2
CSP11,CSP11_SE,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,3
CSP11,CSP11_SE,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,1
CSP11,CSP11_SW,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,1
CSP11,CSP11_SW,Aphaenogaster_sp.2,Aphaenogaster sp.2,Aphaenogaster,Myrmicinae,1
CSP11,CSP11_SW,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,35
CSP11,CSP11_SW,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,13
CSP11,CSP11_SW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,6
CSP11,CSP11_SW,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,3
CSP11,CSP11_SW,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,10
CSP11,CSP11_SW,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,1
CSP11,CSP11_SW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,4
CSP11,CSP11_SW,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,1
CSP11,CSP11_SW,Tetramorium_shensiense,Tetramorium shensiense,Tetramorium,Myrmicinae,1
CSP12,CSP12_NE,Aenictus_sp.2,Aenictus sp.2,Aenictus,Dorylinae,8
CSP12,CSP12_NE,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,1
CSP12,CSP12_NE,Brachyponera_chinensis,Brachyponera chinensis,Brachyponera,Ponerinae,7
CSP12,CSP12_NE,Camponotus_compressus,Camponotus compressus,Camponotus,Formicinae,2
CSP12,CSP12_NE,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,36
CSP12,CSP12_NE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,11
CSP12,CSP12_NE,Discothyrea_sauteri,Discothyrea sauteri,Discothyrea,Proceratiinae,2
CSP12,CSP12_NE,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,26
CSP12,CSP12_NE,Gnamptogenys_panda,Gnamptogenys panda,Gnamptogenys,Ectatomminae,6
CSP12,CSP12_NE,Leptogenys_laozi,Leptogenys laozi,Leptogenys,Ponerinae,1
CSP12,CSP12_NE,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,11
CSP12,CSP12_NE,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,5
CSP12,CSP12_NE,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,6
CSP12,CSP12_NE,Tetramorium_shensiense,Tetramorium shensiense,Tetramorium,Myrmicinae,27
CSP12,CSP12_NW,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,17
CSP12,CSP12_NW,Brachyponera_chinensis,Brachyponera chinensis,Brachyponera,Ponerinae,2
CSP12,CSP12_NW,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,72
CSP12,CSP12_NW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,11
CSP12,CSP12_NW,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,29
CSP12,CSP12_NW,Gnamptogenys_panda,Gnamptogenys panda,Gnamptogenys,Ectatomminae,1
CSP12,CSP12_NW,Kartidris_galos,Kartidris galos,Kartidris,Myrmicinae,1
CSP12,CSP12_NW,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,8
CSP12,CSP12_NW,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,2
CSP12,CSP12_NW,Pheidole_noda,Pheidole noda,Pheidole,Myrmicinae,2
CSP12,CSP12_NW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,1
CSP12,CSP12_NW,Tetramorium_shensiense,Tetramorium shensiense,Tetramorium,Myrmicinae,13
CSP12,CSP12_SE,Aenictus_hodgsoni,Aenictus hodgsoni,Aenictus,Dorylinae,1
CSP12,CSP12_SE,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,2
CSP12,CSP12_SE,Brachyponera_chinensis,Brachyponera chinensis,Brachyponera,Ponerinae,6
CSP12,CSP12_SE,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,26
CSP12,CSP12_SE,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,9
CSP12,CSP12_SE,Carebara_melasolena,Carebara melasolena,Carebara,Myrmicinae,1
CSP12,CSP12_SE,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,35
CSP12,CSP12_SE,Gnamptogenys_panda,Gnamptogenys panda,Gnamptogenys,Ectatomminae,4
CSP12,CSP12_SE,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,13
CSP12,CSP12_SE,Nylanderia_sp.6,Nylanderia sp.6,Nylanderia,Formicinae,2
CSP12,CSP12_SE,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,2
CSP12,CSP12_SE,Tetramorium_shensiense,Tetramorium shensiense,Tetramorium,Myrmicinae,31
CSP12,CSP12_SW,Aphaenogaster_sp.1,Aphaenogaster sp.1,Aphaenogaster,Myrmicinae,4
CSP12,CSP12_SW,Brachyponera_luteipes,Brachyponera luteipes,Brachyponera,Ponerinae,1
CSP12,CSP12_SW,Camponotus_compressus,Camponotus compressus,Camponotus,Formicinae,2
CSP12,CSP12_SW,Camponotus_friedae,Camponotus friedae,Camponotus,Formicinae,14
CSP12,CSP12_SW,Camponotus_pseudoirritans,Camponotus pseudoirritans,Camponotus,Formicinae,9
CSP12,CSP12_SW,Ectomomyrmex_astutus,Ectomomyrmex astutus,Ectomomyrmex,Ponerinae,35
CSP12,CSP12_SW,Leptogenys_kitteli,Leptogenys kitteli,Leptogenys,Ponerinae,10
CSP12,CSP12_SW,Nylanderia_sp.6,Nylanderia sp.6,Nylanderia,Formicinae,1
CSP12,CSP12_SW,Odontomachus_monticola,Odontomachus monticola,Odontomachus,Ponerinae,1
CSP12,CSP12_SW,Polyrhachis_illaudata,Polyrhachis illaudata,Polyrhachis,Formicinae,2
CSP12,CSP12_SW,Technomyrmex_obscurior,Technomyrmex obscurior,Technomyrmex,Dolichoderinae,1
CSP12,CSP12_SW,Tetramorium_shensiense,Tetramorium shensiense,Tetramorium,Myrmicinae,14
CSP13,CSP13_NE,Aenictus_hodgsoni,Aenictus hodgsoni,Aenictus,Dorylinae,18
