Tree,Plot,NB_trophobioses,Eutrichosiphum.heterotrichum,Eutrichosiphum.tattakanum,Hemiptera_sum,Crematogaster.rogenhoferi,Polyrhachis.dives,Technomyrmex.brunneus,Tetramorium.wroughtonii,Ants_sum,Herbivory,Tree_species
t104310010707,A_D31,0,0,0,0,0,0,0,0,0,19.4047619,Lithocarpus glaber
t104310010708,A_D31,0,0,0,0,0,0,0,0,0,12.85714286,Castanopsis sclerophylla
t104310010710,A_D31,0,0,0,0,0,0,0,0,0,5.119047619,Schima superba
t104310010711,A_D31,2,0,0,150,0,8,0,0,8,7.023809524,Schima superba
t104310010713,A_D31,1,0,0,1,0,0,0,4,4,5.714285714,Castanopsis sclerophylla
t104310010714,A_D31,0,0,0,0,0,0,0,0,0,20,Quercus acutissima
t104310010803,A_D31,0,0,0,0,0,0,0,0,0,10.11904762,Castanopsis sclerophylla
t104310010806,A_D31,1,0,0,1,0,0,0,1,1,13.33333333,Quercus acutissima
t104310010807,A_D31,0,0,0,0,0,0,0,0,0,6.547619048,Cyclobalanopsis myrsinifolia
t104310010809,A_D31,0,0,0,0,0,0,0,0,0,11.78571429,Castanopsis sclerophylla
t104310010810,A_D31,1,0,40,40,0,6,0,0,6,6.19047619,Castanopsis sclerophylla
t104310010811,A_D31,0,0,0,0,0,0,0,0,0,9.166666667,Quercus acutissima
t104310010812,A_D31,1,0,0,2,0,3,0,0,3,19.76190476,Quercus acutissima
t104310010813,A_D31,0,0,0,0,0,0,0,0,0,8.452380952,Castanopsis carlesii
t104310010815,A_D31,0,0,0,0,0,0,0,0,0,6.547619048,Quercus acutissima
t104310010903,A_D31,0,0,0,0,0,0,0,0,0,22.02380952,Quercus acutissima
t104310010907,A_D31,1,0,0,80,0,6,0,0,6,10.95238095,Schima superba
t104310010908,A_D31,1,0,0,1,0,3,0,0,3,17.85714286,Quercus acutissima
t104310010909,A_D31,0,0,0,0,0,0,0,0,0,10.71428571,Quercus acutissima
t104310010910,A_D31,1,0,0,50,0,4,0,0,4,2.976190476,Schima superba
t104310010911,A_D31,0,0,0,0,0,0,0,0,0,14.4047619,Quercus acutissima
t104310010912,A_D31,4,0,300,304,0,42,0,0,42,10.5952381,Castanopsis sclerophylla
t104310011003,A_D31,0,0,0,0,0,0,0,0,0,5.833333333,Castanopsis sclerophylla
t104310011007,A_D31,1,0,0,30,0,3,0,0,3,9.285714286,Schima superba
t104310011009,A_D31,0,0,0,0,0,0,0,0,0,7.023809524,Quercus acutissima
t104310011011,A_D31,0,0,0,0,0,0,0,0,0,4.166666667,Schima superba
t104310011014,A_D31,0,0,0,0,0,0,0,0,0,8.214285714,Quercus acutissima
t104310011103,A_D31,0,0,0,0,0,0,0,0,0,11.19047619,Lithocarpus glaber
t104310011104,A_D31,0,0,0,0,0,0,0,0,0,3,Cyclobalanopsis glauca
t104310011106,A_D31,0,0,0,0,0,0,0,0,0,25.35714286,Cyclobalanopsis glauca
t104310011107,A_D31,0,0,0,0,0,0,0,0,0,10.11904762,Castanopsis sclerophylla
t104310011108,A_D31,0,0,0,0,0,0,0,0,0,7.738095238,Quercus acutissima
t104310011109,A_D31,0,0,0,0,0,0,0,0,0,3.333333333,Schima superba
t104310011110,A_D31,1,0,30,30,0,4,0,0,4,5.595238095,Castanopsis sclerophylla
t104310011111,A_D31,0,0,0,0,0,0,0,0,0,7.619047619,Schima superba
t104310011115,A_D31,0,0,0,0,0,0,0,0,0,1.25,Schima superba
t104310011203,A_D31,0,0,0,0,0,0,0,0,0,8.214285714,Schima superba
t104310011205,A_D31,0,0,0,0,0,0,0,0,0,8.095238095,Cyclobalanopsis glauca
t104310011206,A_D31,0,0,0,0,0,0,0,0,0,7.142857143,Cyclobalanopsis glauca
t104310011207,A_D31,0,0,0,0,0,0,0,0,0,9.761904762,Cyclobalanopsis myrsinifolia
t104310011209,A_D31,0,0,0,0,0,0,0,0,0,6.19047619,Castanopsis sclerophylla
t104310011210,A_D31,0,0,0,0,0,0,0,0,0,12.02380952,Quercus acutissima
t104310011211,A_D31,0,0,0,0,0,0,0,0,0,4.880952381,Schima superba
t104310011214,A_D31,0,0,0,0,0,0,0,0,0,10,Quercus fabri
t104310011215,A_D31,0,0,0,0,0,0,0,0,0,9.523809524,Quercus acutissima
t104310011304,A_D31,0,0,0,0,0,0,0,0,0,3.80952381,Schima superba
t104310011305,A_D31,0,0,0,0,0,0,0,0,0,7.380952381,Castanopsis sclerophylla
t104310011306,A_D31,0,0,0,0,0,0,0,0,0,15.47619048,Quercus acutissima
t104310011307,A_D31,0,0,0,0,0,0,0,0,0,17.38095238,Cyclobalanopsis glauca
t104310011308,A_D31,0,0,0,0,0,0,0,0,0,5.714285714,Schima superba
t104310011309,A_D31,2,0,30,33,0,0,0,30,30,8.095238095,Castanopsis sclerophylla
t104310011310,A_D31,0,0,0,0,0,0,0,0,0,12.14285714,Quercus acutissima
t104310011314,A_D31,1,0,0,2,0,2,0,0,2,13.69047619,Quercus fabri
t104310011315,A_D31,1,0,0,19,0,0,0,12,12,5.952380952,Schima superba
t104310011403,A_D31,0,0,0,0,0,0,0,0,0,7.5,Lithocarpus glaber
t104310011404,A_D31,3,330,0,330,0,0,0,140,140,7.5,Schima superba
t104310011405,A_D31,0,0,0,0,0,0,0,0,0,10.11904762,Schima superba
t104310011406,A_D31,0,0,0,0,0,0,0,0,0,18.45238095,Quercus acutissima
t104310011407,A_D31,0,0,0,0,0,0,0,0,0,2.5,Quercus acutissima
t104310011409,A_D31,2,0,0,13,0,0,0,24,24,14.52380952,Quercus fabri
t104310011410,A_D31,0,0,0,0,0,0,0,0,0,6.666666667,Schima superba
t104310011411,A_D31,1,0,0,3,0,0,0,100,100,8.095238095,Castanopsis sclerophylla
t104310011414,A_D31,1,0,0,1,0,3,0,0,3,6.428571429,Lithocarpus glaber
t104310011415,A_D31,2,0,9,10,0,0,0,7,7,16.78571429,Castanopsis sclerophylla
t104310011505,A_D31,2,200,0,200,0,0,0,180,180,2.023809524,Castanopsis carlesii
t105210010405,A_E21,0,0,0,0,0,0,0,0,0,5.238095238,Cinnamomum camphora
t105210010408,A_E21,0,0,0,0,0,0,0,0,0,11.78571429,Schima superba
t105210010410,A_E21,0,0,0,0,0,0,0,0,0,29.04761905,Lithocarpus glaber
t105210010505,A_E21,0,0,0,0,0,0,0,0,0,2.142857143,Schima superba
t105210010506,A_E21,0,0,0,0,0,0,0,0,0,3.69047619,Triadica sebifera
t105210010507,A_E21,0,0,0,0,0,0,0,0,0,9.523809524,Liquidambar formosana
t105210010511,A_E21,0,0,0,0,0,0,0,0,0,5,Quercus serrata
t105210010512,A_E21,0,0,0,0,0,0,0,0,0,5.952380952,Triadica sebifera
t105210010514,A_E21,5,0,0,67,0,0,0,46,46,12.02380952,Quercus fabri
t105210010515,A_E21,0,0,0,0,0,0,0,0,0,1.547619048,Schima superba
t105210010604,A_E21,0,0,0,0,0,0,0,0,0,6.547619048,Lithocarpus glaber
t105210010605,A_E21,0,0,0,0,0,0,0,0,0,17.73809524,Lithocarpus glaber
t105210010612,A_E21,0,0,0,0,0,0,0,0,0,14.76190476,Quercus fabri
t105210010613,A_E21,0,0,0,0,0,0,0,0,0,8.571428571,Quercus serrata
t105210010614,A_E21,0,0,0,0,0,0,0,0,0,5.357142857,Schima superba
t105210010615,A_E21,0,0,0,0,0,0,0,0,0,9.404761905,Quercus serrata
t105210010706,A_E21,0,0,0,0,0,0,0,0,0,8.214285714,Quercus fabri
t105210010711,A_E21,0,0,0,0,0,0,0,0,0,11.07142857,Castanea henryi
t105210010712,A_E21,0,0,0,0,0,0,0,0,0,6.547619048,Schima superba
t105210010804,A_E21,0,0,0,0,0,0,0,0,0,15.23809524,Liquidambar formosana
t105210010805,A_E21,0,0,0,0,0,0,0,0,0,13.45238095,Liquidambar formosana
t105210010809,A_E21,3,47,0,47,0,0,0,0,24,5.952380952,Lithocarpus glaber
t105210010813,A_E21,0,0,0,0,0,0,0,0,0,7.142857143,Cyclobalanopsis glauca
t105210010815,A_E21,0,0,0,0,0,0,0,0,0,14.04761905,Schima superba
t105210010904,A_E21,0,0,0,0,0,0,0,0,0,8.69047619,Castanea henryi
t105210010905,A_E21,0,0,0,0,0,0,0,0,0,2.976190476,Schima superba
t105210010907,A_E21,2,0,0,22,0,0,0,13,13,3.571428571,Quercus fabri
t105210010913,A_E21,0,0,0,0,0,0,0,0,0,4.761904762,Castanea henryi
t105210011005,A_E21,0,0,0,0,0,0,0,0,0,11.07142857,Lithocarpus glaber
t105210011006,A_E21,0,0,0,0,0,0,0,0,0,20.71428571,Quercus serrata
t105210011010,A_E21,0,0,0,0,0,0,0,0,0,9.880952381,Cinnamomum camphora
t105210011011,A_E21,0,0,0,0,0,0,0,0,0,8.928571429,Cyclobalanopsis myrsinifolia
t105210011012,A_E21,0,0,0,0,0,0,0,0,0,19.25,Cyclobalanopsis glauca
t105210011014,A_E21,0,0,0,0,0,0,0,0,0,16.07142857,Quercus fabri
t105210011015,A_E21,0,0,0,0,0,0,0,0,0,15.5952381,Castanea henryi
t105210011104,A_E21,2,0,0,20,0,0,0,11,11,9.642857143,Liquidambar formosana
t105210011110,A_E21,0,0,0,0,0,0,0,0,0,7.738095238,Liquidambar formosana
t105210011111,A_E21,0,0,0,0,0,0,0,0,0,13.57142857,Liquidambar formosana
t105210011112,A_E21,0,0,0,0,0,0,0,0,0,17.85714286,Castanopsis sclerophylla
t105210011204,A_E21,0,0,0,0,0,0,0,0,0,14.52380952,Liquidambar formosana
t105210011206,A_E21,0,0,0,0,0,0,0,0,0,7.857142857,Schima superba
t105210011207,A_E21,0,0,0,0,0,0,0,0,0,12.14285714,Schima superba
t105210011211,A_E21,0,0,0,0,0,0,0,0,0,4.285714286,Triadica sebifera
t105210011212,A_E21,0,0,0,0,0,0,0,0,0,20.95238095,Liquidambar formosana
t105210011215,A_E21,0,0,0,0,0,0,0,0,0,10.95238095,Castanopsis sclerophylla
t105210011306,A_E21,0,0,0,0,0,0,0,0,0,11.30952381,Castanea henryi
t105210011307,A_E21,0,0,0,0,0,0,0,0,0,5.476190476,Cyclobalanopsis myrsinifolia
t105210011308,A_E21,0,0,0,0,0,0,0,0,0,2.5,Quercus fabri
t105210011309,A_E21,1,0,0,2,0,0,0,2,2,15.71428571,Liquidambar formosana
t105210011311,A_E21,0,0,0,0,0,0,0,0,0,9.404761905,Schima superba
t105210011313,A_E21,0,0,0,0,0,0,0,0,0,2.5,Lithocarpus glaber
t105210011408,A_E21,0,0,0,0,0,0,0,0,0,2.5,Diospyros japonica
t105210011409,A_E21,0,0,0,0,0,0,0,0,0,1.5625,Quercus serrata
t105210011412,A_E21,0,0,0,0,0,0,0,0,0,9.761904762,Cyclobalanopsis glauca
t105210011413,A_E21,0,0,0,0,0,0,0,0,0,6.547619048,Castanea henryi
t105210011414,A_E21,0,0,0,0,0,0,0,0,0,13.92857143,Lithocarpus glaber
t105210011415,A_E21,0,0,0,0,0,0,0,0,0,4.642857143,Castanopsis sclerophylla
t105210011507,A_E21,0,0,0,0,0,0,0,0,0,19.64285714,Choerospondias axillaris
t105210011509,A_E21,0,0,0,0,0,0,0,0,0,6.19047619,Cyclobalanopsis glauca
t105210011511,A_E21,0,0,0,0,0,0,0,0,0,4.880952381,Lithocarpus glaber
t105210011512,A_E21,0,0,0,0,0,0,0,0,0,7.261904762,Schima superba
t105210011513,A_E21,0,0,0,0,0,0,0,0,0,8.214285714,Castanopsis sclerophylla
t105210011515,A_E21,0,0,0,0,0,0,0,0,0,9.285714286,Castanea henryi
t105230010707,A_E23,0,0,0,0,0,0,0,0,0,8.214285714,Schima superba
t105230010708,A_E23,0,0,0,0,0,0,0,0,0,15,Schima superba
t105230010709,A_E23,0,0,0,0,0,0,0,0,0,27.85714286,Rhus chinensis
t105230010710,A_E23,0,0,0,0,0,0,0,0,0,4.880952381,Schima superba
t105230010711,A_E23,0,0,0,0,0,0,0,0,0,10.11904762,Rhus chinensis
t105230010712,A_E23,0,0,0,0,0,0,0,0,0,9.404761905,Rhus chinensis
t105230010807,A_E23,0,0,0,0,0,0,0,0,0,21.42857143,Rhus chinensis
t105230010808,A_E23,0,0,0,0,0,0,0,0,0,7.023809524,Schima superba
t105230010809,A_E23,0,0,0,0,0,0,0,0,0,7.142857143,Schima superba
t105230010810,A_E23,0,0,0,0,0,0,0,0,0,5.952380952,Rhus chinensis
t105230010811,A_E23,0,0,0,0,0,0,0,0,0,4.761904762,Schima superba
t105230010907,A_E23,0,0,0,0,0,0,0,0,0,9.880952381,Schima superba
t105230010908,A_E23,0,0,0,0,0,0,0,0,0,8.928571429,Schima superba
t105230010909,A_E23,0,0,0,0,0,0,0,0,0,7.619047619,Rhus chinensis
t105230010910,A_E23,0,0,0,0,0,0,0,0,0,10.5952381,Rhus chinensis
t105230010911,A_E23,0,0,0,0,0,0,0,0,0,4.285714286,Schima superba
t105230010912,A_E23,0,0,0,0,0,0,0,0,0,4.166666667,Schima superba
t105230011007,A_E23,0,0,0,0,0,0,0,0,0,7.976190476,Schima superba
t105230011011,A_E23,0,0,0,0,0,0,0,0,0,29.88095238,Rhus chinensis
t105230011012,A_E23,0,0,0,0,0,0,0,0,0,19.16666667,Rhus chinensis
t105230011106,A_E23,0,0,0,0,0,0,0,0,0,3.928571429,Schima superba
t105230011107,A_E23,0,0,0,0,0,0,0,0,0,2.976190476,Schima superba
t105230011108,A_E23,0,0,0,0,0,0,0,0,0,7.5,Schima superba
t105230011109,A_E23,0,0,0,0,0,0,0,0,0,8.095238095,Rhus chinensis
t105230011111,A_E23,0,0,0,0,0,0,0,0,0,10.35714286,Rhus chinensis
t105230011112,A_E23,0,0,0,0,0,0,0,0,0,18.21428571,Rhus chinensis
t105230011206,A_E23,0,0,0,0,0,0,0,0,0,10.47619048,Rhus chinensis
t105230011207,A_E23,0,0,0,0,0,0,0,0,0,1.904761905,Schima superba
t105230011208,A_E23,0,0,0,0,0,0,0,0,0,33.21428571,Rhus chinensis
t105230011209,A_E23,0,0,0,0,0,0,0,0,0,3.571428571,Schima superba
t105230011210,A_E23,0,0,0,0,0,0,0,0,0,6.547619048,Schima superba
t105230011211,A_E23,0,0,0,0,0,0,0,0,0,15.11904762,Rhus chinensis
t105230011212,A_E23,0,0,0,0,0,0,0,0,0,9.404761905,Schima superba
t105240010907,A_E24,0,0,0,0,0,0,0,0,0,15.83333333,Liquidambar formosana
t105240010908,A_E24,0,0,0,0,0,0,0,0,0,18.69047619,Liquidambar formosana
t105240010909,A_E24,0,0,0,0,0,0,0,0,0,19.64285714,Liquidambar formosana
t105240010910,A_E24,0,0,0,0,0,0,0,0,0,16.42857143,Liquidambar formosana
t105240010911,A_E24,0,0,0,0,0,0,0,0,0,22.97619048,Liquidambar formosana
t105240010912,A_E24,0,0,0,0,0,0,0,0,0,22.5,Liquidambar formosana
t105240011007,A_E24,0,0,0,0,0,0,0,0,0,10.47619048,Liquidambar formosana
t105240011008,A_E24,0,0,0,0,0,0,0,0,0,8.095238095,Liquidambar formosana
t105240011009,A_E24,0,0,0,0,0,0,0,0,0,8.928571429,Liquidambar formosana
t105240011010,A_E24,0,0,0,0,0,0,0,0,0,10.71428571,Liquidambar formosana
t105240011011,A_E24,0,0,0,0,0,0,0,0,0,4.642857143,Liquidambar formosana
t105240011012,A_E24,0,0,0,0,0,0,0,0,0,4.642857143,Liquidambar formosana
t105240011107,A_E24,0,0,0,0,0,0,0,0,0,6.547619048,Liquidambar formosana
t105240011108,A_E24,0,0,0,0,0,0,0,0,0,18.0952381,Liquidambar formosana
t105240011109,A_E24,0,0,0,0,0,0,0,0,0,9.880952381,Liquidambar formosana
t105240011110,A_E24,0,0,0,0,0,0,0,0,0,11.66666667,Liquidambar formosana
t105240011111,A_E24,0,0,0,0,0,0,0,0,0,20.47619048,Liquidambar formosana
t105240011112,A_E24,0,0,0,0,0,0,0,0,0,15.35714286,Liquidambar formosana
t105240011207,A_E24,0,0,0,0,0,0,0,0,0,5.952380952,Liquidambar formosana
t105240011208,A_E24,0,0,0,0,0,0,0,0,0,6.30952381,Liquidambar formosana
t105240011209,A_E24,0,0,0,0,0,0,0,0,0,5.357142857,Liquidambar formosana
t105240011210,A_E24,0,0,0,0,0,0,0,0,0,8.095238095,Liquidambar formosana
t105240011211,A_E24,0,0,0,0,0,0,0,0,0,6.547619048,Liquidambar formosana
t105240011212,A_E24,0,0,0,0,0,0,0,0,0,10.35714286,Liquidambar formosana
t105240011307,A_E24,0,0,0,0,0,0,0,0,0,23.69047619,Liquidambar formosana
t105240011308,A_E24,0,0,0,0,0,0,0,0,0,7.5,Liquidambar formosana
t105240011309,A_E24,0,0,0,0,0,0,0,0,0,32.73809524,Liquidambar formosana
t105240011310,A_E24,0,0,0,0,0,0,0,0,0,6.904761905,Liquidambar formosana
t105240011311,A_E24,0,0,0,0,0,0,0,0,0,4.523809524,Liquidambar formosana
t105240011312,A_E24,0,0,0,0,0,0,0,0,0,7.5,Liquidambar formosana
t105240011404,A_E24,0,0,0,0,0,0,0,0,0,16.78571429,Lithocarpus glaber
t105240011407,A_E24,0,0,0,0,0,0,0,0,0,10.5952381,Liquidambar formosana
t105240011409,A_E24,0,0,0,0,0,0,0,0,0,7.619047619,Liquidambar formosana
t105240011410,A_E24,0,0,0,0,0,0,0,0,0,15.95238095,Liquidambar formosana
t105240011411,A_E24,0,0,0,0,0,0,0,0,0,16.19047619,Liquidambar formosana
t105240011412,A_E24,0,0,0,0,0,0,0,0,0,21.30952381,Liquidambar formosana
t105260010404,A_E26,0,0,0,0,0,0,0,0,0,9.523809524,Cyclobalanopsis glauca
t105260010407,A_E26,1,0,0,10,0,2,0,0,2,4.285714286,Quercus serrata
t105260010409,A_E26,0,0,0,0,0,0,0,0,0,7.142857143,Lithocarpus glaber
t105260010414,A_E26,0,0,0,0,0,0,0,0,0,7.619047619,Rhus chinensis
t105260010415,A_E26,0,0,0,0,0,0,0,0,0,7.142857143,Castanopsis sclerophylla
t105260010504,A_E26,0,0,0,0,0,0,0,0,0,18.21428571,Quercus serrata
t105260010505,A_E26,0,0,0,0,0,0,0,0,0,12.26190476,Quercus serrata
t105260010506,A_E26,0,0,0,0,0,0,0,0,0,14.64285714,Castanea henryi
t105260010507,A_E26,0,0,0,0,0,0,0,0,0,16.07142857,Nyssa sinensis
t105260010508,A_E26,0,0,0,0,0,0,0,0,0,1.666666667,Rhus chinensis
t105260010510,A_E26,0,0,0,0,0,0,0,0,0,7.976190476,Schima superba
t105260010511,A_E26,1,0,0,8,0,0,10,0,10,11.66666667,Quercus fabri
t105260010513,A_E26,0,0,0,0,0,0,0,0,0,11.07142857,Cinnamomum camphora
t105260010514,A_E26,0,0,0,0,0,0,0,0,0,17.61904762,Rhus chinensis
t105260010515,A_E26,0,0,0,0,0,0,0,0,0,18.69047619,Quercus serrata
t105260010604,A_E26,0,0,0,0,0,0,0,0,0,22.5,Choerospondias axillaris
t105260010605,A_E26,0,0,0,0,0,0,0,0,0,8.333333333,Lithocarpus glaber
t105260010606,A_E26,0,0,0,0,0,0,0,0,0,8.928571429,Schima superba
t105260010607,A_E26,0,0,0,0,0,0,0,0,0,4.880952381,Rhus chinensis
t105260010609,A_E26,0,0,0,0,0,0,0,0,0,14.04761905,Castanopsis sclerophylla
t105260010610,A_E26,0,0,0,0,0,0,0,0,0,10.47619048,Schima superba
t105260010611,A_E26,0,0,0,0,0,0,0,0,0,13.33333333,Castanea henryi
t105260010613,A_E26,1,0,0,1,0,0,0,0,1,10.83333333,Quercus fabri
t105260010704,A_E26,0,0,0,0,0,0,0,0,0,22.85714286,Melia azedarach
t105260010705,A_E26,0,0,0,0,0,0,0,0,0,13.0952381,Castanea henryi
t105260010706,A_E26,0,0,0,0,0,0,0,0,0,5.119047619,Liquidambar formosana
t105260010709,A_E26,0,0,0,0,0,0,0,0,0,5.833333333,Schima superba
t105260010713,A_E26,0,0,0,0,0,0,0,0,0,2.142857143,Cinnamomum camphora
t105260010714,A_E26,3,0,0,12,0,0,0,0,16,7.5,Rhus chinensis
t105260010715,A_E26,0,0,0,0,0,0,0,0,0,14.4047619,Quercus serrata
t105260010804,A_E26,0,0,0,0,0,0,0,0,0,13.57142857,Castanea henryi
t105260010805,A_E26,0,0,0,0,0,0,0,0,0,8.4375,Lithocarpus glaber
t105260010807,A_E26,0,0,0,0,0,0,0,0,0,5.833333333,Cyclobalanopsis glauca
t105260010808,A_E26,0,0,0,0,0,0,0,0,0,20.35714286,Rhus chinensis
t105260010809,A_E26,0,0,0,0,0,0,0,0,0,3.80952381,Schima superba
t105260010810,A_E26,0,0,0,0,0,0,0,0,0,6.071428571,Schima superba
t105260010811,A_E26,0,0,0,0,0,0,0,0,0,20.14705882,Choerospondias axillaris
t105260010812,A_E26,0,0,0,0,0,0,0,0,0,10.11904762,Liquidambar formosana
t105260010904,A_E26,2,0,0,2,0,2,0,0,2,33.92857143,Quercus serrata
t105260010906,A_E26,0,0,0,0,0,0,0,0,0,22.5,Rhus chinensis
t105260010908,A_E26,0,0,0,0,0,0,0,0,0,24.64285714,Rhus chinensis
t105260010909,A_E26,0,0,0,0,0,0,0,0,0,8.095238095,Lithocarpus glaber
t105260010910,A_E26,0,0,0,0,0,0,0,0,0,18.92857143,Castanea henryi
t105260010911,A_E26,0,0,0,0,0,0,0,0,0,7.738095238,Schima superba
t105260010914,A_E26,0,0,0,0,0,0,0,0,0,3.69047619,Rhus chinensis
t105260010915,A_E26,0,0,0,0,0,0,0,0,0,15.5952381,Cyclobalanopsis glauca
t105260011004,A_E26,0,0,0,0,0,0,0,0,0,4.523809524,Cyclobalanopsis glauca
t105260011007,A_E26,0,0,0,0,0,0,0,0,0,1.666666667,Schima superba
t105260011008,A_E26,0,0,0,0,0,0,0,0,0,21.19047619,Quercus serrata
t105260011010,A_E26,0,0,0,0,0,0,0,0,0,3.69047619,Cinnamomum camphora
t105260011013,A_E26,0,0,0,0,0,0,0,0,0,4.761904762,Liquidambar formosana
t105260011014,A_E26,0,0,0,0,0,0,0,0,0,1.785714286,Cinnamomum camphora
t105260011104,A_E26,0,0,0,0,0,0,0,0,0,14.11764706,Rhus chinensis
t105260011105,A_E26,0,0,0,0,0,0,0,0,0,12.97619048,Choerospondias axillaris
t105260011108,A_E26,0,0,0,0,0,0,0,0,0,24.76190476,Cyclobalanopsis glauca
t105260011109,A_E26,0,0,0,0,0,0,0,0,0,5.375,Liquidambar formosana
t105260011110,A_E26,0,0,0,0,0,0,0,0,0,15.71428571,Rhus chinensis
t105260011111,A_E26,0,0,0,0,0,0,0,0,0,10.5952381,Quercus serrata
t105260011113,A_E26,1,0,0,1,0,0,0,3,3,44.4047619,Cyclobalanopsis glauca
t105260011115,A_E26,0,0,0,0,0,0,0,0,0,20.95238095,Cyclobalanopsis glauca
t105260011204,A_E26,0,0,0,0,0,0,0,0,0,14.52380952,Quercus serrata
t105260011205,A_E26,0,0,0,0,0,0,0,0,0,30.78125,Quercus fabri
t105260011207,A_E26,0,0,0,0,0,0,0,0,0,6.547619048,Liquidambar formosana
t105260011209,A_E26,0,0,0,0,0,0,0,0,0,4.047619048,Cinnamomum camphora
t105260011210,A_E26,0,0,0,0,0,0,0,0,0,5.952380952,Rhus chinensis
t105260011212,A_E26,0,0,0,0,0,0,0,0,0,7.738095238,Liquidambar formosana
t105260011304,A_E26,0,0,0,0,0,0,0,0,0,18.57142857,Choerospondias axillaris
t105260011305,A_E26,0,0,0,0,0,0,0,0,0,7.857142857,Schima superba
t105260011307,A_E26,0,0,0,0,0,0,0,0,0,22.5,Rhus chinensis
t105260011309,A_E26,0,0,0,0,0,0,0,0,0,10.47619048,Lithocarpus glaber
t105260011310,A_E26,0,0,0,0,0,0,0,0,0,14.16666667,Quercus fabri
t105260011311,A_E26,0,0,0,0,0,0,0,0,0,18.0952381,Quercus fabri
t105260011314,A_E26,1,0,0,20,0,0,0,3,3,4.880952381,Schima superba
t105260011405,A_E26,0,0,0,0,0,0,0,0,0,3.333333333,Schima superba
t105260011411,A_E26,1,0,0,1,0,1,0,0,1,25.11904762,Quercus fabri
t105260011412,A_E26,2,30,0,30,0,0,25,0,25,11.30952381,Lithocarpus glaber
t105260011413,A_E26,0,0,0,0,0,0,0,0,0,3.571428571,Liquidambar formosana
t105260011414,A_E26,0,0,0,0,0,0,0,0,0,19.88095238,Castanea henryi
t105260011504,A_E26,0,0,0,0,0,0,0,0,0,8.333333333,Cyclobalanopsis glauca
t105260011506,A_E26,0,0,0,0,0,0,0,0,0,16.42857143,Quercus serrata
t105260011507,A_E26,0,0,0,0,0,0,0,0,0,3.571428571,Cinnamomum camphora
t105260011510,A_E26,0,0,0,0,0,0,0,0,0,14.16666667,Diospyros japonica
t105260011511,A_E26,0,0,0,0,0,0,0,0,0,11.07142857,Liquidambar formosana
t105260011513,A_E26,0,0,0,0,0,0,0,0,0,8.80952381,Choerospondias axillaris
t105260011514,A_E26,0,0,0,0,0,0,0,0,0,14.28571429,Schima superba
t105270010606,A_E27,0,0,0,0,0,0,0,0,0,11.9047619,Quercus acutissima
t105270010609,A_E27,1,0,0,1,0,0,0,0,1,5.357142857,Quercus fabri
t105270010610,A_E27,0,0,0,0,0,0,0,0,0,4.285714286,Sapindus saponaria
t105270010612,A_E27,3,0,0,4,0,0,0,42,42,2.261904762,Quercus fabri
t105270010613,A_E27,0,0,0,0,0,0,0,0,0,5.476190476,Sapindus saponaria
t105270010614,A_E27,0,0,0,0,0,0,0,0,0,13.45238095,Quercus acutissima
t105270010706,A_E27,0,0,0,0,0,0,0,0,0,19.76190476,Quercus acutissima
t105270010707,A_E27,0,0,0,0,0,0,0,0,0,8.928571429,Quercus acutissima
t105270010708,A_E27,0,0,0,0,0,0,0,0,0,2.5,Quercus acutissima
t105270010709,A_E27,0,0,0,0,0,0,0,0,0,14.52380952,Quercus acutissima
t105270010710,A_E27,0,0,0,0,0,0,0,0,0,10.47619048,Quercus acutissima
t105270010711,A_E27,0,0,0,0,0,0,0,0,0,13.92857143,Sapindus saponaria
t105270010712,A_E27,0,0,0,0,0,0,0,0,0,14.88095238,Quercus fabri
t105270010809,A_E27,0,0,0,0,0,0,0,0,0,4.047619048,Sapindus saponaria
t105270010811,A_E27,0,0,0,0,0,0,0,0,0,25.71428571,Sapindus saponaria
t105270010812,A_E27,0,0,0,0,0,0,0,0,0,4.880952381,Sapindus saponaria
t105270010814,A_E27,0,0,0,0,0,0,0,0,0,7.142857143,Sapindus saponaria
t105270010906,A_E27,0,0,0,0,0,0,0,0,0,6.428571429,Sapindus saponaria
t105270010908,A_E27,0,0,0,0,0,0,0,0,0,2.857142857,Sapindus saponaria
t105270010911,A_E27,0,0,0,0,0,0,0,0,0,8.333333333,Quercus fabri
t105270011006,A_E27,0,0,0,0,0,0,0,0,0,7.261904762,Sapindus saponaria
t105270011008,A_E27,0,0,0,0,0,0,0,0,0,4.880952381,Quercus acutissima
t105270011009,A_E27,0,0,0,0,0,0,0,0,0,5.595238095,Quercus acutissima
t105270011010,A_E27,0,0,0,0,0,0,0,0,0,2.5,Quercus fabri
t105270011011,A_E27,0,0,0,0,0,0,0,0,0,13.57142857,Quercus fabri
t105270011106,A_E27,0,0,0,0,0,0,0,0,0,20.23809524,Quercus acutissima
t105270011107,A_E27,0,0,0,0,0,0,0,0,0,8.333333333,Sapindus saponaria
t105270011108,A_E27,0,0,0,0,0,0,0,0,0,7.738095238,Quercus fabri
t105270011109,A_E27,1,0,0,2,0,2,0,0,2,13.33333333,Quercus acutissima
t105270011110,A_E27,0,0,0,0,0,0,0,0,0,19.88095238,Quercus fabri
t105270011112,A_E27,0,0,0,0,0,0,0,0,0,3.69047619,Sapindus saponaria
t105270011206,A_E27,0,0,0,0,0,0,0,0,0,6.666666667,Quercus fabri
